bin,different,total,language_id,speaker_id,group_id,n_observed_chips,n_missing_chips,n_valid_pairs,distance,language_K
16,2038,2406,32,10,32:10,330,0,54285,92.19850616794949,5
17,1626,1885,32,10,32:10,330,0,54285,97.78629442055248,5
18,1370,1521,32,10,32:10,330,0,54285,103.37408267315547,5
19,987,1106,32,10,32:10,330,0,54285,108.96187092575848,5
20,857,933,32,10,32:10,330,0,54285,114.54965917836148,5
21,515,555,32,10,32:10,330,0,54285,120.13744743096447,5
22,369,395,32,10,32:10,330,0,54285,125.72523568356746,5
23,217,227,32,10,32:10,330,0,54285,131.31302393617045,5
24,146,148,32,10,32:10,330,0,54285,136.90081218877347,5
25,92,92,32,10,32:10,330,0,54285,142.48860044137646,5
26,36,36,32,10,32:10,330,0,54285,148.07638869397948,5
27,20,20,32,10,32:10,330,0,54285,153.66417694658247,5
28,8,8,32,10,32:10,330,0,54285,159.25196519918546,5
29,4,4,32,10,32:10,330,0,54285,164.83975345178845,5
0,50,233,32,11,32:11,330,0,54285,2.7938941263014994,5
1,108,442,32,11,32:11,330,0,54285,8.381682378904499,5
2,342,1110,32,11,32:11,330,0,54285,13.969470631507498,5
3,505,1401,32,11,32:11,330,0,54285,19.557258884110496,5
4,833,1712,32,11,32:11,330,0,54285,25.145047136713494,5
5,931,1864,32,11,32:11,330,0,54285,30.73283538931649,5
6,1453,2492,32,11,32:11,330,0,54285,36.3206236419195,5
7,1795,2902,32,11,32:11,330,0,54285,41.90841189452249,5
8,1995,3134,32,11,32:11,330,0,54285,47.49620014712549,5
9,2560,3768,32,11,32:11,330,0,54285,53.08398839972848,5
10,2973,4162,32,11,32:11,330,0,54285,58.67177665233149,5
11,3952,4991,32,11,32:11,330,0,54285,64.25956490493448,5
12,4245,5174,32,11,32:11,330,0,54285,69.84735315753748,5
13,4170,4955,32,11,32:11,330,0,54285,75.43514141014049,5
14,3079,3638,32,11,32:11,330,0,54285,81.02292966274348,5
15,2537,2971,32,11,32:11,330,0,54285,86.61071791534647,5
16,2054,2406,32,11,32:11,330,0,54285,92.19850616794949,5
17,1601,1885,32,11,32:11,330,0,54285,97.78629442055248,5
18,1346,1521,32,11,32:11,330,0,54285,103.37408267315547,5
19,970,1106,32,11,32:11,330,0,54285,108.96187092575848,5
20,828,933,32,11,32:11,330,0,54285,114.54965917836148,5
21,492,555,32,11,32:11,330,0,54285,120.13744743096447,5
22,359,395,32,11,32:11,330,0,54285,125.72523568356746,5
23,194,227,32,11,32:11,330,0,54285,131.31302393617045,5
24,131,148,32,11,32:11,330,0,54285,136.90081218877347,5
25,88,92,32,11,32:11,330,0,54285,142.48860044137646,5
26,33,36,32,11,32:11,330,0,54285,148.07638869397948,5
27,17,20,32,11,32:11,330,0,54285,153.66417694658247,5
28,8,8,32,11,32:11,330,0,54285,159.25196519918546,5
29,4,4,32,11,32:11,330,0,54285,164.83975345178845,5
0,90,233,32,12,32:12,330,0,54285,2.7938941263014994,5
1,153,442,32,12,32:12,330,0,54285,8.381682378904499,5
2,382,1110,32,12,32:12,330,0,54285,13.969470631507498,5
3,542,1401,32,12,32:12,330,0,54285,19.557258884110496,5
4,797,1712,32,12,32:12,330,0,54285,25.145047136713494,5
5,880,1864,32,12,32:12,330,0,54285,30.73283538931649,5
6,1336,2492,32,12,32:12,330,0,54285,36.3206236419195,5
7,1632,2902,32,12,32:12,330,0,54285,41.90841189452249,5
8,1830,3134,32,12,32:12,330,0,54285,47.49620014712549,5
9,2507,3768,32,12,32:12,330,0,54285,53.08398839972848,5
10,2859,4162,32,12,32:12,330,0,54285,58.67177665233149,5
11,3854,4991,32,12,32:12,330,0,54285,64.25956490493448,5
12,4237,5174,32,12,32:12,330,0,54285,69.84735315753748,5
13,4203,4955,32,12,32:12,330,0,54285,75.43514141014049,5
14,3123,3638,32,12,32:12,330,0,54285,81.02292966274348,5
15,2552,2971,32,12,32:12,330,0,54285,86.61071791534647,5
16,2079,2406,32,12,32:12,330,0,54285,92.19850616794949,5
17,1622,1885,32,12,32:12,330,0,54285,97.78629442055248,5
18,1338,1521,32,12,32:12,330,0,54285,103.37408267315547,5
19,998,1106,32,12,32:12,330,0,54285,108.96187092575848,5
20,843,933,32,12,32:12,330,0,54285,114.54965917836148,5
21,507,555,32,12,32:12,330,0,54285,120.13744743096447,5
22,376,395,32,12,32:12,330,0,54285,125.72523568356746,5
23,223,227,32,12,32:12,330,0,54285,131.31302393617045,5
24,144,148,32,12,32:12,330,0,54285,136.90081218877347,5
25,92,92,32,12,32:12,330,0,54285,142.48860044137646,5
26,36,36,32,12,32:12,330,0,54285,148.07638869397948,5
27,20,20,32,12,32:12,330,0,54285,153.66417694658247,5
28,8,8,32,12,32:12,330,0,54285,159.25196519918546,5
29,4,4,32,12,32:12,330,0,54285,164.83975345178845,5
0,58,233,32,13,32:13,330,0,54285,2.7938941263014994,5
1,147,442,32,13,32:13,330,0,54285,8.381682378904499,5
2,475,1110,32,13,32:13,330,0,54285,13.969470631507498,5
3,670,1401,32,13,32:13,330,0,54285,19.557258884110496,5
4,993,1712,32,13,32:13,330,0,54285,25.145047136713494,5
5,1113,1864,32,13,32:13,330,0,54285,30.73283538931649,5
6,1687,2492,32,13,32:13,330,0,54285,36.3206236419195,5
7,1983,2902,32,13,32:13,330,0,54285,41.90841189452249,5
8,2277,3134,32,13,32:13,330,0,54285,47.49620014712549,5
9,2836,3768,32,13,32:13,330,0,54285,53.08398839972848,5
10,3268,4162,32,13,32:13,330,0,54285,58.67177665233149,5
11,4188,4991,32,13,32:13,330,0,54285,64.25956490493448,5
12,4524,5174,32,13,32:13,330,0,54285,69.84735315753748,5
13,4410,4955,32,13,32:13,330,0,54285,75.43514141014049,5
14,3209,3638,32,13,32:13,330,0,54285,81.02292966274348,5
15,2620,2971,32,13,32:13,330,0,54285,86.61071791534647,5
16,2148,2406,32,13,32:13,330,0,54285,92.19850616794949,5
17,1680,1885,32,13,32:13,330,0,54285,97.78629442055248,5
18,1390,1521,32,13,32:13,330,0,54285,103.37408267315547,5
19,1012,1106,32,13,32:13,330,0,54285,108.96187092575848,5
20,866,933,32,13,32:13,330,0,54285,114.54965917836148,5
21,514,555,32,13,32:13,330,0,54285,120.13744743096447,5
22,365,395,32,13,32:13,330,0,54285,125.72523568356746,5
23,203,227,32,13,32:13,330,0,54285,131.31302393617045,5
24,136,148,32,13,32:13,330,0,54285,136.90081218877347,5
25,85,92,32,13,32:13,330,0,54285,142.48860044137646,5
26,35,36,32,13,32:13,330,0,54285,148.07638869397948,5
27,19,20,32,13,32:13,330,0,54285,153.66417694658247,5
28,8,8,32,13,32:13,330,0,54285,159.25196519918546,5
29,4,4,32,13,32:13,330,0,54285,164.83975345178845,5
0,101,233,32,14,32:14,330,0,54285,2.7938941263014994,5
1,215,442,32,14,32:14,330,0,54285,8.381682378904499,5
2,587,1110,32,14,32:14,330,0,54285,13.969470631507498,5
3,754,1401,32,14,32:14,330,0,54285,19.557258884110496,5
4,1010,1712,32,14,32:14,330,0,54285,25.145047136713494,5
5,1152,1864,32,14,32:14,330,0,54285,30.73283538931649,5
6,1619,2492,32,14,32:14,330,0,54285,36.3206236419195,5
7,1951,2902,32,14,32:14,330,0,54285,41.90841189452249,5
8,2228,3134,32,14,32:14,330,0,54285,47.49620014712549,5
9,2912,3768,32,14,32:14,330,0,54285,53.08398839972848,5
10,3333,4162,32,14,32:14,330,0,54285,58.67177665233149,5
11,4135,4991,32,14,32:14,330,0,54285,64.25956490493448,5
12,4474,5174,32,14,32:14,330,0,54285,69.84735315753748,5
13,4232,4955,32,14,32:14,330,0,54285,75.43514141014049,5
14,3067,3638,32,14,32:14,330,0,54285,81.02292966274348,5
15,2561,2971,32,14,32:14,330,0,54285,86.61071791534647,5
16,2045,2406,32,14,32:14,330,0,54285,92.19850616794949,5
17,1631,1885,32,14,32:14,330,0,54285,97.78629442055248,5
18,1319,1521,32,14,32:14,330,0,54285,103.37408267315547,5
19,952,1106,32,14,32:14,330,0,54285,108.96187092575848,5
20,827,933,32,14,32:14,330,0,54285,114.54965917836148,5
21,459,555,32,14,32:14,330,0,54285,120.13744743096447,5
22,339,395,32,14,32:14,330,0,54285,125.72523568356746,5
23,196,227,32,14,32:14,330,0,54285,131.31302393617045,5
24,123,148,32,14,32:14,330,0,54285,136.90081218877347,5
25,76,92,32,14,32:14,330,0,54285,142.48860044137646,5
26,31,36,32,14,32:14,330,0,54285,148.07638869397948,5
27,18,20,32,14,32:14,330,0,54285,153.66417694658247,5
28,5,8,32,14,32:14,330,0,54285,159.25196519918546,5
29,4,4,32,14,32:14,330,0,54285,164.83975345178845,5
0,68,233,32,15,32:15,330,0,54285,2.7938941263014994,5
1,104,442,32,15,32:15,330,0,54285,8.381682378904499,5
2,369,1110,32,15,32:15,330,0,54285,13.969470631507498,5
3,507,1401,32,15,32:15,330,0,54285,19.557258884110496,5
4,810,1712,32,15,32:15,330,0,54285,25.145047136713494,5
5,923,1864,32,15,32:15,330,0,54285,30.73283538931649,5
6,1373,2492,32,15,32:15,330,0,54285,36.3206236419195,5
7,1682,2902,32,15,32:15,330,0,54285,41.90841189452249,5
8,1935,3134,32,15,32:15,330,0,54285,47.49620014712549,5
9,2540,3768,32,15,32:15,330,0,54285,53.08398839972848,5
10,2889,4162,32,15,32:15,330,0,54285,58.67177665233149,5
11,3967,4991,32,15,32:15,330,0,54285,64.25956490493448,5
12,4254,5174,32,15,32:15,330,0,54285,69.84735315753748,5
13,4166,4955,32,15,32:15,330,0,54285,75.43514141014049,5
14,3029,3638,32,15,32:15,330,0,54285,81.02292966274348,5
15,2479,2971,32,15,32:15,330,0,54285,86.61071791534647,5
16,2022,2406,32,15,32:15,330,0,54285,92.19850616794949,5
17,1545,1885,32,15,32:15,330,0,54285,97.78629442055248,5
18,1280,1521,32,15,32:15,330,0,54285,103.37408267315547,5
19,964,1106,32,15,32:15,330,0,54285,108.96187092575848,5
20,797,933,32,15,32:15,330,0,54285,114.54965917836148,5
21,466,555,32,15,32:15,330,0,54285,120.13744743096447,5
22,352,395,32,15,32:15,330,0,54285,125.72523568356746,5
23,186,227,32,15,32:15,330,0,54285,131.31302393617045,5
24,131,148,32,15,32:15,330,0,54285,136.90081218877347,5
25,79,92,32,15,32:15,330,0,54285,142.48860044137646,5
26,34,36,32,15,32:15,330,0,54285,148.07638869397948,5
27,17,20,32,15,32:15,330,0,54285,153.66417694658247,5
28,7,8,32,15,32:15,330,0,54285,159.25196519918546,5
29,4,4,32,15,32:15,330,0,54285,164.83975345178845,5
0,91,233,32,16,32:16,330,0,54285,2.7938941263014994,5
1,139,442,32,16,32:16,330,0,54285,8.381682378904499,5
2,464,1110,32,16,32:16,330,0,54285,13.969470631507498,5
3,615,1401,32,16,32:16,330,0,54285,19.557258884110496,5
4,845,1712,32,16,32:16,330,0,54285,25.145047136713494,5
5,976,1864,32,16,32:16,330,0,54285,30.73283538931649,5
6,1386,2492,32,16,32:16,330,0,54285,36.3206236419195,5
7,1714,2902,32,16,32:16,330,0,54285,41.90841189452249,5
8,1948,3134,32,16,32:16,330,0,54285,47.49620014712549,5
9,2473,3768,32,16,32:16,330,0,54285,53.08398839972848,5
10,2822,4162,32,16,32:16,330,0,54285,58.67177665233149,5
11,3693,4991,32,16,32:16,330,0,54285,64.25956490493448,5
12,4045,5174,32,16,32:16,330,0,54285,69.84735315753748,5
13,3911,4955,32,16,32:16,330,0,54285,75.43514141014049,5
14,2794,3638,32,16,32:16,330,0,54285,81.02292966274348,5
15,2315,2971,32,16,32:16,330,0,54285,86.61071791534647,5
16,1896,2406,32,16,32:16,330,0,54285,92.19850616794949,5
17,1453,1885,32,16,32:16,330,0,54285,97.78629442055248,5
18,1219,1521,32,16,32:16,330,0,54285,103.37408267315547,5
19,881,1106,32,16,32:16,330,0,54285,108.96187092575848,5
20,769,933,32,16,32:16,330,0,54285,114.54965917836148,5
21,413,555,32,16,32:16,330,0,54285,120.13744743096447,5
22,306,395,32,16,32:16,330,0,54285,125.72523568356746,5
23,170,227,32,16,32:16,330,0,54285,131.31302393617045,5
24,99,148,32,16,32:16,330,0,54285,136.90081218877347,5
25,74,92,32,16,32:16,330,0,54285,142.48860044137646,5
26,26,36,32,16,32:16,330,0,54285,148.07638869397948,5
27,17,20,32,16,32:16,330,0,54285,153.66417694658247,5
28,7,8,32,16,32:16,330,0,54285,159.25196519918546,5
29,3,4,32,16,32:16,330,0,54285,164.83975345178845,5
0,149,233,32,17,32:17,330,0,54285,2.7938941263014994,5
1,256,442,32,17,32:17,330,0,54285,8.381682378904499,5
2,655,1110,32,17,32:17,330,0,54285,13.969470631507498,5
3,869,1401,32,17,32:17,330,0,54285,19.557258884110496,5
4,1147,1712,32,17,32:17,330,0,54285,25.145047136713494,5
5,1312,1864,32,17,32:17,330,0,54285,30.73283538931649,5
6,1874,2492,32,17,32:17,330,0,54285,36.3206236419195,5
7,2252,2902,32,17,32:17,330,0,54285,41.90841189452249,5
8,2531,3134,32,17,32:17,330,0,54285,47.49620014712549,5
9,3080,3768,32,17,32:17,330,0,54285,53.08398839972848,5
10,3405,4162,32,17,32:17,330,0,54285,58.67177665233149,5
11,4225,4991,32,17,32:17,330,0,54285,64.25956490493448,5
12,4536,5174,32,17,32:17,330,0,54285,69.84735315753748,5
13,4483,4955,32,17,32:17,330,0,54285,75.43514141014049,5
14,3306,3638,32,17,32:17,330,0,54285,81.02292966274348,5
15,2706,2971,32,17,32:17,330,0,54285,86.61071791534647,5
16,2187,2406,32,17,32:17,330,0,54285,92.19850616794949,5
17,1751,1885,32,17,32:17,330,0,54285,97.78629442055248,5
18,1436,1521,32,17,32:17,330,0,54285,103.37408267315547,5
19,1042,1106,32,17,32:17,330,0,54285,108.96187092575848,5
20,873,933,32,17,32:17,330,0,54285,114.54965917836148,5
21,535,555,32,17,32:17,330,0,54285,120.13744743096447,5
22,380,395,32,17,32:17,330,0,54285,125.72523568356746,5
23,215,227,32,17,32:17,330,0,54285,131.31302393617045,5
24,143,148,32,17,32:17,330,0,54285,136.90081218877347,5
25,89,92,32,17,32:17,330,0,54285,142.48860044137646,5
26,34,36,32,17,32:17,330,0,54285,148.07638869397948,5
27,20,20,32,17,32:17,330,0,54285,153.66417694658247,5
28,8,8,32,17,32:17,330,0,54285,159.25196519918546,5
29,4,4,32,17,32:17,330,0,54285,164.83975345178845,5
0,75,233,32,18,32:18,330,0,54285,2.7938941263014994,5
1,146,442,32,18,32:18,330,0,54285,8.381682378904499,5
2,459,1110,32,18,32:18,330,0,54285,13.969470631507498,5
3,751,1401,32,18,32:18,330,0,54285,19.557258884110496,5
4,1030,1712,32,18,32:18,330,0,54285,25.145047136713494,5
5,1221,1864,32,18,32:18,330,0,54285,30.73283538931649,5
6,1839,2492,32,18,32:18,330,0,54285,36.3206236419195,5
7,2160,2902,32,18,32:18,330,0,54285,41.90841189452249,5
8,2546,3134,32,18,32:18,330,0,54285,47.49620014712549,5
9,3128,3768,32,18,32:18,330,0,54285,53.08398839972848,5
10,3516,4162,32,18,32:18,330,0,54285,58.67177665233149,5
11,4351,4991,32,18,32:18,330,0,54285,64.25956490493448,5
12,4620,5174,32,18,32:18,330,0,54285,69.84735315753748,5
13,4403,4955,32,18,32:18,330,0,54285,75.43514141014049,5
14,3280,3638,32,18,32:18,330,0,54285,81.02292966274348,5
15,2664,2971,32,18,32:18,330,0,54285,86.61071791534647,5
16,2181,2406,32,18,32:18,330,0,54285,92.19850616794949,5
17,1712,1885,32,18,32:18,330,0,54285,97.78629442055248,5
18,1405,1521,32,18,32:18,330,0,54285,103.37408267315547,5
19,1011,1106,32,18,32:18,330,0,54285,108.96187092575848,5
20,854,933,32,18,32:18,330,0,54285,114.54965917836148,5
21,496,555,32,18,32:18,330,0,54285,120.13744743096447,5
22,370,395,32,18,32:18,330,0,54285,125.72523568356746,5
23,213,227,32,18,32:18,330,0,54285,131.31302393617045,5
24,148,148,32,18,32:18,330,0,54285,136.90081218877347,5
25,91,92,32,18,32:18,330,0,54285,142.48860044137646,5
26,36,36,32,18,32:18,330,0,54285,148.07638869397948,5
27,19,20,32,18,32:18,330,0,54285,153.66417694658247,5
28,8,8,32,18,32:18,330,0,54285,159.25196519918546,5
29,4,4,32,18,32:18,330,0,54285,164.83975345178845,5
0,52,233,32,19,32:19,330,0,54285,2.7938941263014994,5
1,123,442,32,19,32:19,330,0,54285,8.381682378904499,5
2,462,1110,32,19,32:19,330,0,54285,13.969470631507498,5
3,607,1401,32,19,32:19,330,0,54285,19.557258884110496,5
4,949,1712,32,19,32:19,330,0,54285,25.145047136713494,5
5,1095,1864,32,19,32:19,330,0,54285,30.73283538931649,5
6,1539,2492,32,19,32:19,330,0,54285,36.3206236419195,5
7,1926,2902,32,19,32:19,330,0,54285,41.90841189452249,5
8,2190,3134,32,19,32:19,330,0,54285,47.49620014712549,5
9,2789,3768,32,19,32:19,330,0,54285,53.08398839972848,5
10,3171,4162,32,19,32:19,330,0,54285,58.67177665233149,5
11,4068,4991,32,19,32:19,330,0,54285,64.25956490493448,5
12,4366,5174,32,19,32:19,330,0,54285,69.84735315753748,5
13,4176,4955,32,19,32:19,330,0,54285,75.43514141014049,5
14,3004,3638,32,19,32:19,330,0,54285,81.02292966274348,5
15,2442,2971,32,19,32:19,330,0,54285,86.61071791534647,5
16,1982,2406,32,19,32:19,330,0,54285,92.19850616794949,5
17,1492,1885,32,19,32:19,330,0,54285,97.78629442055248,5
18,1220,1521,32,19,32:19,330,0,54285,103.37408267315547,5
19,887,1106,32,19,32:19,330,0,54285,108.96187092575848,5
20,734,933,32,19,32:19,330,0,54285,114.54965917836148,5
21,412,555,32,19,32:19,330,0,54285,120.13744743096447,5
22,296,395,32,19,32:19,330,0,54285,125.72523568356746,5
23,153,227,32,19,32:19,330,0,54285,131.31302393617045,5
24,94,148,32,19,32:19,330,0,54285,136.90081218877347,5
25,64,92,32,19,32:19,330,0,54285,142.48860044137646,5
26,26,36,32,19,32:19,330,0,54285,148.07638869397948,5
27,13,20,32,19,32:19,330,0,54285,153.66417694658247,5
28,5,8,32,19,32:19,330,0,54285,159.25196519918546,5
29,4,4,32,19,32:19,330,0,54285,164.83975345178845,5
0,109,233,32,20,32:20,330,0,54285,2.7938941263014994,5
1,200,442,32,20,32:20,330,0,54285,8.381682378904499,5
2,649,1110,32,20,32:20,330,0,54285,13.969470631507498,5
3,889,1401,32,20,32:20,330,0,54285,19.557258884110496,5
4,1168,1712,32,20,32:20,330,0,54285,25.145047136713494,5
5,1312,1864,32,20,32:20,330,0,54285,30.73283538931649,5
6,1840,2492,32,20,32:20,330,0,54285,36.3206236419195,5
7,2133,2902,32,20,32:20,330,0,54285,41.90841189452249,5
8,2401,3134,32,20,32:20,330,0,54285,47.49620014712549,5
9,2921,3768,32,20,32:20,330,0,54285,53.08398839972848,5
10,3236,4162,32,20,32:20,330,0,54285,58.67177665233149,5
11,4018,4991,32,20,32:20,330,0,54285,64.25956490493448,5
12,4309,5174,32,20,32:20,330,0,54285,69.84735315753748,5
13,4135,4955,32,20,32:20,330,0,54285,75.43514141014049,5
14,3049,3638,32,20,32:20,330,0,54285,81.02292966274348,5
15,2506,2971,32,20,32:20,330,0,54285,86.61071791534647,5
16,2043,2406,32,20,32:20,330,0,54285,92.19850616794949,5
17,1527,1885,32,20,32:20,330,0,54285,97.78629442055248,5
18,1251,1521,32,20,32:20,330,0,54285,103.37408267315547,5
19,909,1106,32,20,32:20,330,0,54285,108.96187092575848,5
20,783,933,32,20,32:20,330,0,54285,114.54965917836148,5
21,459,555,32,20,32:20,330,0,54285,120.13744743096447,5
22,341,395,32,20,32:20,330,0,54285,125.72523568356746,5
23,204,227,32,20,32:20,330,0,54285,131.31302393617045,5
24,135,148,32,20,32:20,330,0,54285,136.90081218877347,5
25,84,92,32,20,32:20,330,0,54285,142.48860044137646,5
26,33,36,32,20,32:20,330,0,54285,148.07638869397948,5
27,20,20,32,20,32:20,330,0,54285,153.66417694658247,5
28,8,8,32,20,32:20,330,0,54285,159.25196519918546,5
29,4,4,32,20,32:20,330,0,54285,164.83975345178845,5
0,69,233,32,21,32:21,330,0,54285,2.7938941263014994,5
1,145,442,32,21,32:21,330,0,54285,8.381682378904499,5
2,443,1110,32,21,32:21,330,0,54285,13.969470631507498,5
3,677,1401,32,21,32:21,330,0,54285,19.557258884110496,5
4,954,1712,32,21,32:21,330,0,54285,25.145047136713494,5
5,1125,1864,32,21,32:21,330,0,54285,30.73283538931649,5
6,1683,2492,32,21,32:21,330,0,54285,36.3206236419195,5
7,2041,2902,32,21,32:21,330,0,54285,41.90841189452249,5
8,2348,3134,32,21,32:21,330,0,54285,47.49620014712549,5
9,2997,3768,32,21,32:21,330,0,54285,53.08398839972848,5
10,3381,4162,32,21,32:21,330,0,54285,58.67177665233149,5
11,4337,4991,32,21,32:21,330,0,54285,64.25956490493448,5
12,4674,5174,32,21,32:21,330,0,54285,69.84735315753748,5
13,4482,4955,32,21,32:21,330,0,54285,75.43514141014049,5
14,3336,3638,32,21,32:21,330,0,54285,81.02292966274348,5
15,2716,2971,32,21,32:21,330,0,54285,86.61071791534647,5
16,2166,2406,32,21,32:21,330,0,54285,92.19850616794949,5
17,1680,1885,32,21,32:21,330,0,54285,97.78629442055248,5
18,1366,1521,32,21,32:21,330,0,54285,103.37408267315547,5
19,990,1106,32,21,32:21,330,0,54285,108.96187092575848,5
20,834,933,32,21,32:21,330,0,54285,114.54965917836148,5
21,479,555,32,21,32:21,330,0,54285,120.13744743096447,5
22,351,395,32,21,32:21,330,0,54285,125.72523568356746,5
23,188,227,32,21,32:21,330,0,54285,131.31302393617045,5
24,135,148,32,21,32:21,330,0,54285,136.90081218877347,5
25,85,92,32,21,32:21,330,0,54285,142.48860044137646,5
26,35,36,32,21,32:21,330,0,54285,148.07638869397948,5
27,20,20,32,21,32:21,330,0,54285,153.66417694658247,5
28,8,8,32,21,32:21,330,0,54285,159.25196519918546,5
29,4,4,32,21,32:21,330,0,54285,164.83975345178845,5
0,100,233,32,22,32:22,330,0,54285,2.7938941263014994,5
1,149,442,32,22,32:22,330,0,54285,8.381682378904499,5
2,506,1110,32,22,32:22,330,0,54285,13.969470631507498,5
3,699,1401,32,22,32:22,330,0,54285,19.557258884110496,5
4,983,1712,32,22,32:22,330,0,54285,25.145047136713494,5
5,1137,1864,32,22,32:22,330,0,54285,30.73283538931649,5
6,1727,2492,32,22,32:22,330,0,54285,36.3206236419195,5
7,2080,2902,32,22,32:22,330,0,54285,41.90841189452249,5
8,2405,3134,32,22,32:22,330,0,54285,47.49620014712549,5
9,3094,3768,32,22,32:22,330,0,54285,53.08398839972848,5
10,3555,4162,32,22,32:22,330,0,54285,58.67177665233149,5
11,4490,4991,32,22,32:22,330,0,54285,64.25956490493448,5
12,4726,5174,32,22,32:22,330,0,54285,69.84735315753748,5
13,4615,4955,32,22,32:22,330,0,54285,75.43514141014049,5
14,3379,3638,32,22,32:22,330,0,54285,81.02292966274348,5
15,2793,2971,32,22,32:22,330,0,54285,86.61071791534647,5
16,2270,2406,32,22,32:22,330,0,54285,92.19850616794949,5
17,1790,1885,32,22,32:22,330,0,54285,97.78629442055248,5
18,1462,1521,32,22,32:22,330,0,54285,103.37408267315547,5
19,1077,1106,32,22,32:22,330,0,54285,108.96187092575848,5
20,912,933,32,22,32:22,330,0,54285,114.54965917836148,5
21,541,555,32,22,32:22,330,0,54285,120.13744743096447,5
22,385,395,32,22,32:22,330,0,54285,125.72523568356746,5
23,222,227,32,22,32:22,330,0,54285,131.31302393617045,5
24,147,148,32,22,32:22,330,0,54285,136.90081218877347,5
25,92,92,32,22,32:22,330,0,54285,142.48860044137646,5
26,36,36,32,22,32:22,330,0,54285,148.07638869397948,5
27,20,20,32,22,32:22,330,0,54285,153.66417694658247,5
28,8,8,32,22,32:22,330,0,54285,159.25196519918546,5
29,4,4,32,22,32:22,330,0,54285,164.83975345178845,5
0,111,233,32,23,32:23,330,0,54285,2.7938941263014994,5
1,182,442,32,23,32:23,330,0,54285,8.381682378904499,5
2,548,1110,32,23,32:23,330,0,54285,13.969470631507498,5
3,775,1401,32,23,32:23,330,0,54285,19.557258884110496,5
4,1061,1712,32,23,32:23,330,0,54285,25.145047136713494,5
5,1175,1864,32,23,32:23,330,0,54285,30.73283538931649,5
6,1752,2492,32,23,32:23,330,0,54285,36.3206236419195,5
7,2147,2902,32,23,32:23,330,0,54285,41.90841189452249,5
8,2464,3134,32,23,32:23,330,0,54285,47.49620014712549,5
